,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
Índice de Perdas de Água na Distribuição,0.03669937159313277,-0.009838238414468736,0.059739939765768274,-0.18136999130307987,-0.06984731944652474,-0.11577115383848562,0.05705046284890595,0.035622105831052776,-0.1892985100771907,0.2484209110938881,-0.13486544141161952,-0.017479430069461954,0.12727639965307386,-0.06990258399015384,-0.2667425425941449,0.1658610891533797,-0.16173613268635906,-0.14277330023663304,0.2449950880557924,-0.06967606029335545,0.06894039997549545,-0.14224730976474037,0.028833210902093648,0.08171526425317946,0.06715169795501247,0.11517719262182465,-0.2529200702244982,-0.1464251826909729,-0.10905334584719732,-0.05890401885195548,0.08194376369656657,0.11733849872130117,-0.1924244181838339,0.17822269359892315,-0.1818349316011544,0.16983129715841447,0.25272368906396153,0.07872643616357168,-0.08027834253660018,-0.004289447537187345,-0.08611465627983514,-0.06518778930966515,0.014390795305369537,-0.17762903960593068,0.19405660599061988,-0.006224780734364943,-0.03915016835064071,-0.093378613157633,-0.1576806587885824,-0.09948557088543242,-0.05241460750601075,-0.18044303193304975,-0.02510586966569145,-0.0009756232117992258,0.09073691661925457,0.017711665747198256,0.024541226479082086,-0.13062070140107257,0.003432346026619612,0.010716781990435131,0.04506849766780176,-0.01932556634999013,0.020304104817146867,0.002158634343352686,0.0011427553059042833,0.030501039902658372,0.009286093125570051,0.029864792032187296,0.009259689611205275,0.01766697569692681,0.00011044952260777507,-0.03772161608578084,0.018178420982702684,0.13429061698941236
Domicílios com Coleta de Resíduos Adequada,0.2162105710391677,0.031576093141815996,0.08255885976400544,0.04121056910135624,-0.015923863903836565,0.0034095110722555887,0.09434113542729987,-0.018378242404194344,-0.0540825592062053,-0.0963770324043366,-0.09797480976695878,0.020041471657487223,0.11743034754661842,-0.012621109377948657,-0.024457203943791833,-0.048835395013801214,-0.08836476256477682,0.05288465272413234,-0.040236277836553064,-0.026629864400696368,0.10203429995118796,-0.001673263081347326,-0.0024592758784190566,0.04691565819271561,0.04914186010919183,-0.025136814693932696,-0.10818227842053263,0.013678179857537553,0.04942191387952594,-0.023930403386636045,0.11035371508443263,-0.2540125304432619,0.12177419970497036,0.09887546071610036,-0.037979908281114305,0.09012209732810493,-0.10223044100241481,0.03636876419149407,-0.19231228095129776,0.32224765558791524,0.1567204659726206,-0.1963784672935725,-0.029104598514115298,-0.17244953235581076,-0.0950090190942537,0.1700742863883175,0.17067025814281092,0.1044006042558587,-0.16338942968537534,-0.184478185958831,0.19441877848983508,0.3568665757341708,-0.2298402387306836,-0.0129751752994194,0.05950651404879938,0.0118396038045071,-0.26064413210794357,0.022179957395518368,0.0033539610468847052,-0.12181989576524085,-0.05836395503545097,0.027888658805416786,0.019355045361804074,-0.0021576127527697386,-0.0013549875309617765,-0.09773104815847147,-0.008141136009038222,-0.057087063635160334,0.015157398787704494,-0.10101986778598757,-0.05556165610963515,0.08416779667745238,0.10736536532567174,0.03180936330453843
Domicílios com Iluminação Elétrica Adequada,0.1769885634383366,0.12111676400326851,0.08031283496478074,0.14336142047468473,-0.07078769034315512,-0.011464972561441479,-0.01970559896603347,0.04954109342962104,0.013859166357761656,0.03520772321461636,0.013671232042147253,-0.06581728313478129,0.25820154374916915,-0.06622336486545993,-0.09838096006598149,0.0026163004080165253,-0.09704641615513855,0.002816320161680236,-0.09736650938509156,-0.038126046731375596,0.03140646318134682,-0.1394492278083041,0.05185280367897685,0.02855141160401617,0.04880089025847138,0.019770836460668968,0.05260118788795219,0.07408048248753599,-0.08373099626197252,0.08906691620565138,0.06012329034248508,-0.1044932678095674,0.0931937818479423,0.025314060580468117,0.15477547789271323,-0.00016535789469535045,-0.15279302472452205,-0.07029623999085013,-0.09434162968056105,-0.264711347891863,0.09496031808686706,-0.010480497144711762,0.08080111909816753,0.04413435310605418,0.22327397464244814,0.009654072270044048,-0.11962512851247287,0.07960963667026577,-0.18574106091782275,0.15578017819642195,0.31779067477321116,-0.1259783627083244,0.3890007110535257,-0.055036008246290805,-0.17971862839667085,0.10512224303767063,0.0983937747023465,0.030665960112878476,0.03392092137572775,0.13576711584449597,0.028644532384663635,-0.026973954170162337,-0.00040650641227180095,-0.0027446277204837832,-0.002135656593983515,-0.15361150069493343,-0.012796057581237086,-0.08972818444599945,0.02382406428952822,-0.15878079467075987,-0.08733058262361512,0.13229308189597866,0.1687545074068444,0.04999725394776445
Domicílios com Paredes Adequadas,0.00641489293761279,0.04942227349695413,-0.2473805546327062,0.057069731560652,-0.03622846854514227,0.018886283219828673,-0.011297919884253726,0.28850022351309473,-0.25461480340402115,-0.04020927073682016,0.1100049450463221,0.16943707242071376,-0.039348348632409026,-0.07014868321099,0.044183469382713225,0.17826137252948537,-0.19487034875613807,-0.028627649765177773,-0.0003260796623509865,-0.09771826280953991,-0.018601056201600047,-0.026370100980196653,0.025219169687267118,-0.1383190484893022,-0.046056646925446115,0.08064296403209793,0.06665996394356771,-0.06336156897828157,-0.02767223955498342,0.05123241348489874,-0.06609351103312161,0.11796310466856608,0.007227235288665229,0.09608238938294417,-0.2347913747587378,0.04619404620847291,-0.07072302986646922,0.11905589134393889,0.24431237000033978,0.0072269395763656305,-0.22966741519300873,-0.053503580616132806,0.02241892911282124,-0.050837183846995954,-0.11485642998055554,-0.012943498682272334,0.0456509753059837,0.04803297975323753,0.3132280710254465,-0.030424431395379155,0.24010291850954837,0.140274449711088,0.03398962529091583,0.10083961202788755,-0.142493402793272,-0.2825314634803512,0.05113843826595678,0.006320419791718372,0.030997078725832128,0.03304976904879492,0.006537538459112313,-0.017181770231349654,-0.010067152585780559,-0.0038253384720929595,-0.0019082118593411468,-0.12705172430236022,-0.010583590243002775,-0.07421397812540745,0.019704829613551786,-0.13132723564158175,-0.07223092708856917,0.10941930839891678,0.13957647085561295,0.04135261549890085
Domicílios com Piso Adequado,0.15185240277747336,0.051126230602901904,0.004359101680985353,0.1369920051693803,-0.10689294762088665,0.04688650886466066,-0.11275346771580527,0.2929652040449127,-0.13705004801656723,-0.014332912463185991,-0.013672932950271841,0.08882087417528284,0.037059554589355635,-0.05484930015538713,0.12145457523504408,0.13920437732696678,-0.02991870700114392,-0.016338367962977277,0.03523269635839814,-0.03947849062925955,0.005366650983381405,-0.027954071560848726,-0.1811022848314102,-0.1849942819024128,-0.0893221588241825,0.08421810353259632,-0.09022638516541207,-0.12277987779261326,0.11003336612803799,-0.06880661899614501,-0.040447133272633155,0.017073971514224295,-0.008676528423506052,-0.015753830521178236,0.15536808015888162,-0.20816697363849082,0.016767110932369975,-0.07265100105849698,-0.08837286401082949,-0.05585997581985508,0.012859940090969236,0.302438112387272,-0.004312554183921706,0.2046459639157276,-0.009653635610254983,-0.022802261620907982,-0.0036049693230122623,-0.1574517272928886,-0.09016205712129922,-0.010371969572377241,-0.3065709564925186,-0.006311606090586782,-0.11074067365839793,0.021878909420557605,0.31806119948725464,0.18591399723680857,-0.10130802918502683,-0.022128026697574812,0.015691049684613156,-0.07074155206672093,-0.10228168797198328,-0.0076072296460871144,-0.010671738129747255,-0.0006346650435948287,-0.002498595155925265,-0.16320431295575727,-0.013595152554591837,-0.09533157757738109,0.025311842059982943,-0.16869642173651792,-0.09278424904799216,0.14055459026152656,0.17929297816193887,0.05311950891245237
Assassinatos de Jovens,0.09346955707096156,0.19987160413159355,0.06967850672726751,0.006057672655117919,0.07305497703026548,-0.0746717067047736,-0.09364278926451955,-0.15223270855002147,-0.13207453780181685,-0.2032403827150335,0.04384661479568511,-0.035412336345921426,-0.19141704891925462,0.0752635481596579,-0.058401576322752766,-0.05753011909717643,-0.14216191668468536,-0.12331850060859686,-0.13708212038538728,-0.03863613609867296,-0.07866372990129974,0.219920924994904,-0.07468579514122342,-0.024244495903412943,0.015973123002561623,0.10860149775419017,-0.055384100188253294,0.03770551623598206,-0.007048265416887717,-0.13553626898528376,-0.10015550309333542,-0.08334923709563677,0.10692199772076252,0.017796256914863872,-0.10502409083871239,0.015625773560935363,-0.015317789800501757,0.07106994224427608,-0.06564465225517609,-0.1606464587147918,0.06765976965850079,0.03211631201954883,0.2555313246936182,-0.09784730807098371,-0.014989421439188973,-0.24498328494736554,-0.3003107234763986,0.03652515778597487,0.05373858155390886,0.06607884663148668,0.09295907837257711,-0.04234563283217688,-0.06765343318497569,-0.2596530389266358,0.2547842922244463,-0.13453389316874872,-0.12826871412138097,-0.19711229520096268,-0.032600930671290586,-0.08291458037602831,0.28904432801739804,0.11658013810489497,0.022478297790421632,-0.0015542964129034997,0.0008468869648363686,-7.771561172376096e-16,9.43689570931383e-16,-6.938893903907228e-17,4.3021142204224816e-16,4.163336342344337e-16,1.942890293094024e-16,-5.412337245047638e-16,1.6653345369377348e-16,1.1102230246251565e-16
Assassinatos de Mulheres,0.014260341798849349,0.21693407401368814,0.07924869497587841,0.04983951367592306,0.04198781142194293,-0.10451268728934136,0.07072275268062624,0.07896096254194453,-0.11457556517644511,0.008559368387451503,0.13197110459232442,-0.06449731514370523,-0.11497218976637931,-0.06177846270515554,0.036216028933091116,-0.04169966253214985,0.23054649472008487,0.13532123811761765,0.05059742761701751,0.0017140023578044172,0.1452336957746476,-0.019069435237477936,0.0531290842403186,0.059609774850672766,-0.08255551476039126,0.04095188423235471,-0.06736682024164825,0.016058945825109,-0.23597865882729405,0.41003649770988193,0.25084028300670613,0.15215678391417278,0.34209356228766774,0.10207170368514512,-0.14942133888501946,0.08184512535438271,-0.07517552709694837,0.16833755472766546,-0.010078185564280001,0.10224580698312598,0.03578317773880633,0.13141390458223784,-0.1016707455036592,0.08402369389442688,-0.14315477042396837,0.17013793222791992,0.003244029873962745,-0.07922825405250337,0.0279283324731329,0.09508520889262712,-0.016117916664531218,-0.28619138919918397,-0.08011097572219239,-0.09256439371153094,0.07097709966667778,0.06837451595355888,-0.03533768337346541,0.06947918428410832,-0.02430723297600219,-0.05219547078240067,0.12887680869042784,0.06788186422648963,0.01255129051821772,0.0028090438699784753,8.797203726243485e-05,2.2898349882893854e-16,2.0122792321330962e-16,5.273559366969494e-16,1.214306433183765e-16,-3.885780586188048e-16,-3.8163916471489756e-16,-3.2612801348363973e-16,-1.6653345369377348e-16,-4.85722573273506e-17
Mortes por Acidente de Transporte,0.057770935943871865,0.20498201515709158,0.08476844429690565,-0.05103373734007499,0.019560681538811017,-0.030293286447178904,-0.013886484263280105,0.07920858587568226,0.07044777450313074,-0.029673185326015587,-0.19979644424791002,-0.11405940436431453,0.09647335720385902,-0.13862795017398083,0.1719499572001491,0.2343538286297701,0.0770062579044058,0.006768312176725334,-0.047292199713872066,0.004712074475302284,-0.04355269632664883,-0.09924017042963112,0.17271381124053847,0.10962872132040272,-0.2640226217566105,-0.1139799259182866,0.0735554231496206,0.05759279740611237,0.06259729980129133,-0.08215538630389103,-0.09383429840971974,0.2074812630446133,-0.1650961581251565,0.21162486060991628,-0.04951333541664034,-0.1792516890631219,0.2728832259760507,0.04934443605397333,-0.056923819207579315,-0.117963875772817,0.3928635771605261,-0.05981983430647278,-0.06074143655049649,0.033247750165292085,-0.108455148729128,-0.0037601550903873376,-0.094303426718903,0.07690543288323518,0.05951111577858145,0.21321365035565548,0.06441346224517326,0.08480445048343982,-0.23474459012921106,0.022742305941322212,-0.16035601744967873,-0.06006079563556801,-0.03267321347844472,0.05393922024559607,-0.011782919231889337,0.01577117209797102,0.0921307186714881,0.035628042417424816,0.01170714474494522,-0.0011109573586283172,-0.00018903246211822433,6.38378239159465e-16,2.7755575615628914e-17,2.3592239273284576e-16,-2.7755575615628914e-16,-1.6653345369377348e-16,-1.0824674490095276e-15,-2.220446049250313e-16,-1.6653345369377348e-16,-1.3877787807814457e-16
Homicídios,0.06663480104773342,0.28861893542986206,0.08440403134147743,-0.041578170674541996,0.035294982145346133,-0.0018685078579718068,-0.06245856338754739,-0.05799851405840103,-0.07254619862681215,-0.16309937989732004,0.04602411952542156,0.06111591032505767,-0.17465424167113966,0.0063469588604471786,-0.04005863054257624,0.025088733635397237,-0.02211738244515213,-0.12660017051813477,-0.07639624051690479,0.00891472553945219,-0.033725213459366424,0.06931109424085435,0.05087510027562021,-0.03921195950336892,-0.012450456308399766,-0.0032853730523729335,0.049586026779941964,-0.023911627595123525,-0.008366925076004256,-0.05151120852951574,-0.00551330321272317,-0.009302865994904347,-0.14765208889301215,0.039910604070393825,-0.022164841292035983,-0.03799163826605034,-0.0621883520904772,-0.041670977486431525,0.027477265888916864,-0.019248736313639055,-0.15983248238173553,-0.06127892750979427,-0.10965806136865278,0.11868633272986528,0.0483396148806733,0.15185423940125203,0.03780563764752926,-0.16682428990852968,-0.1721071443018396,-0.2949148115397432,-0.08882642737990286,0.1493966907708607,0.014980482774723164,0.21670158478518264,-0.2536484026339399,0.31245285628038183,0.1695510146010949,0.08975481022113252,-0.09363827503761926,-0.009907986584283102,0.47629518182644903,0.1230089315054418,0.01063213229627747,-0.0019246494574057527,0.0019978362000704214,3.694961003830599e-16,5.863365348801608e-16,1.6653345369377348e-15,-8.187894806610529e-16,-4.163336342344337e-16,1.6863680590839536e-15,-1.2212453270876722e-15,1.4432899320127035e-15,-6.279698983036042e-16
Abandono no Ensino Fundamental,-0.17112310721611682,0.03220957891974313,0.021909324775183966,-0.11933641435988919,0.09974968385413423,0.06565886702487735,0.10426544946400564,0.04616073827073081,-0.06035566587080353,-0.19313570959148446,-0.03396364330750486,0.08608438291703219,0.17548829852325915,0.030419754795870845,-0.016351741891651873,0.05022422363652473,-0.07137580934951603,0.050139780923008866,-0.12481764118537719,0.04930782832913819,0.08996514149413246,-0.01902891320575764,-0.13596732247615131,0.0986018669305676,0.058774391539531165,0.3095841432857387,0.19463661483990746,-0.06863627079758658,-0.13002401240839362,0.05733010000424843,-0.008672833668832133,-0.16020984806420235,-0.06087991059693631,0.21708531599658812,0.1751187462254764,-0.027869284661573415,-0.13393803088620929,0.028196388587695312,-0.11810497673142278,-0.09239112764995909,0.046617081946666944,-0.13843667844152516,-0.21516577580762422,-0.006110002106692228,-0.10800451224066786,-0.23770696992175672,0.15798244090809377,0.20351099704486963,0.09973936337294047,-0.06089856525184515,-0.12955260419094533,-0.22674469051022972,-0.13758642866589504,0.08248070254992544,0.02617696472835944,0.036707612178848964,0.12349190186279625,-0.12432134414465437,0.01287596399284487,0.03384839096432473,0.01314207002581365,0.013984411536783148,0.0333298852208138,0.0012986551127864253,0.0011460818878328283,-0.005181369994550197,0.16679981391720453,-0.07790335249018811,0.2003714524813695,0.038971812463483156,0.2120915001139326,0.034667601035452425,0.05413977525125356,-0.00572956119168444
Abandono no Ensino Médio,-0.04084147455761544,0.1216630674814726,0.12783163320335722,-0.025952785166240045,0.23629311836120936,0.1733566420963894,0.014459227593435205,-0.07977856992162699,0.03657127612944004,-0.06939775719045727,0.044445246821018636,-0.241158591551983,0.2707838653755373,0.15004784552141653,0.15154637345936428,0.19260450491248277,-0.13157759170151395,-0.00455504951908689,0.07239337065232361,-0.02367184441193715,0.021952351032645853,0.06445530647245656,0.060792803576012244,-0.09037815522056261,0.07275891099999571,-0.07648133903679862,-0.08530914990404909,0.04272614808072156,-0.033144467108177415,-0.0882007988153119,-0.03958884368213144,0.16156343348874766,-0.1309193401105708,-0.15736870965055794,-0.026630162326461752,0.08268683985494282,-0.08335128630951326,0.09457607401447976,0.006115151334997099,-0.0066066808261597346,-0.027706601184073663,-0.01729559778664841,-0.03624262507612083,0.24100497335607088,0.01471505180960362,0.03209209809555119,0.2177949828685169,-0.2698085457284133,0.010701460881779146,-0.15286992181351455,0.1041621980097564,-0.0677826993937016,0.113277822715374,-0.23678811788276727,0.10635055940796535,-0.19740227861710838,-0.17403177268881376,0.19801168757912346,0.001448152109102454,0.03360891702949958,0.007413098835838766,0.03348298312136419,-0.009822912242857838,0.00201431531523677,0.0022230091288074627,-0.004098814836490966,0.13194995777696625,-0.06162683177132767,0.15850739922137913,0.030829344999156974,0.16777875123276845,0.02742442203878756,0.042828231583060636,-0.004532471227447266
Evasão no Ensino Médio,-0.11872731876319871,0.07274111949234315,0.028070076091584635,-0.0765611321920263,0.13813615483388328,0.1634695230199985,0.09531516131480605,0.09572775031219768,0.022556421997308226,-0.05315518292950199,-0.14868953943159918,0.0690649074159384,-0.005542818802288572,-0.1163396215732232,0.37368933741168064,-0.05473124546726976,0.13942279866724283,-0.1165094162362656,0.041274342728042104,-0.13598264793569573,-0.12931287249030493,0.035647104514517004,0.02868614249985641,-0.16424187240478821,0.034361537745078566,-0.009039554996426391,-0.19243268870941538,-0.18533561669374138,0.1331403723563094,-0.07218530071430401,0.01782131908133841,-0.14039075092611358,0.08314748358760218,0.02979740194201523,0.10776161982634554,0.26981849641712163,0.0927447815208158,-0.20186869329757776,-0.08231586516636881,0.10752295626310343,-0.12029556823541065,0.2508906274169636,-0.049352304006062025,-0.1835928811073887,0.16486282265099578,0.12311939437418908,-0.16419235466421483,0.09946510608465228,0.10943378069703558,0.029947164810957744,0.17131508889073618,-0.13821274783636758,-0.07997050035451,-0.08933342127252727,-0.1857300135277051,0.06851675784702693,0.04172043471025044,-0.01057510958172083,-0.03375815125453113,-0.0017209482966558838,0.04190746800677371,-0.00030651775406248527,0.007961463688912311,0.0010730656222228963,0.0011622473297806402,-0.002803796045202256,0.09026042515658221,-0.04215586067966391,0.10842705435623398,0.021088826656741024,0.11476912667230801,0.018759687646725365,0.029296670165865894,-0.003100438885254131
Distorção Idade-Série no Ensino Médio,-0.166877788734275,-0.04979429269443748,0.16200346892038736,-0.06354802931089697,0.16338786790221566,0.08840587536391818,0.13886333481067722,-0.06413248363561408,-0.04805886969981192,-0.10005374728074941,-0.08344745297449034,0.06308302047242327,-0.0062663407255329606,-0.0625589700348088,0.0101312290668241,-0.029743423491065096,0.011698674780340482,-0.09961683267728823,0.008657719275970463,-0.15967423387207147,0.16667097253177354,0.10492455974993992,-0.039415503464862514,-0.14255433362005215,-0.08089782733458581,-0.036477678795974404,-0.15080280364756435,0.08609604620475086,-0.06640563599654419,0.054531357342712375,0.060252337955201664,0.009480225001520667,0.047154460270209565,-0.028018107640935874,-0.13641930909245217,0.12545743761770903,0.13373938684027756,0.07658197234329553,0.0968052003898257,-0.23049385036273198,0.07016861280577599,0.017984797174505737,0.07676279624948051,-0.03865295852514675,-0.17801407373029082,0.0594072739426869,0.06546390858326742,0.04250697819792205,-0.088688585560389,0.28592831326414897,-0.05143420003160162,0.3410584077125377,0.3043662508216295,0.31113363020641055,0.20871370266943895,0.1628685958872637,0.05039084988617343,-0.07690123700005705,0.07764598082715138,0.003307985746298224,-0.04134259288548636,-0.01813414393238348,-0.02926938431673222,-0.000159810012273923,0.0005199701578187665,-0.0031049602423543488,0.09995556989554495,-0.0466839489329126,0.12007353157788557,0.023354041189657834,0.12709682502650854,0.020774722327507662,0.032443513947455274,-0.0034334663853428232
Ideb Ensino Fundamental,0.17603890016954693,0.021083393967011217,-0.0735167199873283,0.10037686168880075,-0.07991643821943356,0.006448286068119585,-0.03574720300644333,-0.06393200020495646,0.11064116808230726,-0.05481841526716603,0.14133713477430243,-0.029278285191753683,-0.14502743470060517,0.04708048309252565,0.04822856323060859,0.0842396353313143,-0.09614863467645318,-0.04569706940904778,0.21442734906765765,0.10552395287627601,-0.0585639235727789,0.058750493616686175,0.12937303164795222,-0.12617504781211103,0.06232987616970154,-0.10536773398867383,-0.08574308162850414,0.09969869293729713,0.01591303407495688,-0.24459121563688324,0.24063996244679373,-0.14164085619760064,0.07542270479222365,0.12053962205968898,-0.026415692817205422,0.20374942983752797,0.20149191264998817,0.09551624539943951,-0.2794521755593215,-0.0444384224539895,0.0184879843710739,0.006790861722999378,-0.27074471351357415,0.22406318136988135,-0.10292988810014289,-0.22466848484207608,0.20352371805496502,0.10409452313298007,0.2520941361646769,0.03285423311217378,0.05846572928229083,-0.07527219421769664,0.14099140031295132,0.08147194786550921,0.015733542051435442,0.12166171287973664,0.05986243131116213,-0.09476018496504725,-0.06602810864596334,0.04049905922281896,-0.022997501557175143,-0.04424107186096457,-0.006185578964920627,-0.0035602069023338984,-0.0016195849132535287,0.002472395325683857,-0.07959189957244543,0.03717315782398725,-0.09561128486029616,-0.018596187315231452,-0.10120374226326581,-0.016542345912932382,-0.025833887061840168,0.0027339758255912616
Reprovação Escolar no Ensino Médio,-0.017498772872501765,-0.06561129088323507,-0.03601188457801345,0.055299133777421294,-0.0998376639331814,-0.0769059427540795,0.17479854182840296,0.10526393532906592,-0.05504593193477616,-0.029599785007608282,-0.2476533086756252,0.37119479877420003,-0.16831770736395138,-0.26403312398565915,-0.21583735324407582,-0.24678640932284274,0.22349693592329614,-0.056195757734743335,0.030936944684062398,0.02543969730618796,-0.047042964594569706,0.06329092959147106,0.020675428262530784,0.012216510851289941,0.03570453808808234,0.005637834956916152,-0.05503965514581867,-0.02851267791392162,0.07635109229415872,-0.07165766177004702,0.02251776968802781,-0.13870041446580764,-0.12342446110242508,0.08608640357586733,0.04923662886997741,0.004564973786649405,0.06746570094886369,0.09560785468680787,0.06637654219375058,-0.07354082147555242,0.1480137196213185,-0.12431159847581674,-0.006498659368585437,0.35663084987060123,0.014614501818152298,0.04114754779155068,0.038744824890017175,-0.09153363096786907,0.045004360536647296,-0.06542254942819978,0.043144360719855196,-0.05330087110864779,0.14831483960028757,-0.2100366472827725,0.02880851769037418,-0.17492683886421032,-0.13598582861922334,0.18837373711101024,-0.03320692190279734,0.07480307712164597,0.05587950748748111,0.03248217990897937,-0.01880993874080844,0.0012201267814737071,0.0011659495073744752,-0.002492379177732318,0.08023522417702994,-0.03747362064981083,0.0963840907910122,0.01874649639084787,0.10202175085237661,0.01667605421994095,0.02604269694410183,-0.0027560739778700882
Cobertura de Internet Móvel (4G/5G),0.2210673108555162,-0.01666283906551621,0.08718631429524065,-0.02332818099911011,0.01851505294553203,-0.027908439049641572,0.048698151586646664,-0.1693235301325323,-0.07045485493333714,-0.11381673813472577,-0.15129647786494807,0.034700072727458085,0.056374900194866934,0.03906349678102946,-0.05650623923646424,-0.03826791273778189,-0.039029869313553164,0.027096585442308918,-0.042524755523311135,0.04651586831322972,-0.03484058138215737,0.04604944561123014,0.04057520183826158,-0.035683611654041096,0.007564367453466845,-0.029812010655403703,-0.09887258407501633,-0.013385699903240563,-0.004679342997582145,-0.037747490900302494,-0.09193759043386113,-0.001935080364944372,0.0013673734895117244,-0.05007537686852259,0.1993477453177181,-0.028639087556686267,-0.07736839605389953,0.10259358684945763,-0.0355140002705487,0.07952876723891189,0.03641918236080774,0.03352116547307468,0.11804016970736768,0.13147084087085234,0.011463042628510625,0.34641856269597493,0.04706442436716758,-0.18177395265380294,0.15615669837415602,0.1197218651153526,0.04038318577034419,-0.21956439555264126,-0.07252952954650374,0.35381978142013354,-0.026313709882038905,-0.2683971713048431,0.1801603458174767,-0.31874016124851917,-0.02042436627541074,-0.0931601837568075,-0.029039403430865446,-0.05371374457381928,0.01626920712865327,0.00011263390127572159,-0.004578923043138582,-0.09533173630604669,-0.11943608559774879,-0.00836966784800594,0.13883572540421021,-0.17930786844717395,0.001865574513446655,-0.2040529211686618,-0.1194113639011527,-0.001576598309183358
Densidade de Internet Banda Larga Fixa,0.15917876449708665,0.04787284666875627,-0.009715050683093727,-0.06547631510738544,-0.04604962129547985,0.0059222970488863845,0.0791232818324275,0.06765232025646058,-0.11621562566868196,-0.04315987699409033,-0.08669253889708788,-0.13147900509763163,0.2089331891011346,-0.13347947262989465,-0.03171421942973195,-0.10076500051668015,0.08816373377319749,-0.10569081525558997,-0.09484935868283445,-0.061815116753025035,0.28436297989994314,0.14254873817834463,0.07867104435164635,0.14653991059304522,0.021924424624742412,-0.18558682546093513,0.26088369769151465,-0.054838054054474956,0.18252843019039586,0.14770191350064565,-0.14822550403868723,0.02243736114066791,0.022682355853391577,-0.12000579248616701,-0.05584083203516262,0.03168605432642503,0.1375042413392677,-0.08021551278746651,-0.27134831249963476,0.10524826388244807,-0.26773822139871156,-0.14295324013340027,-0.15422318373189553,-0.0017759321679896925,-0.08095422858428031,-0.0835620404509999,-0.2744621193181733,-0.09789386485786908,0.2506854101468411,-0.05017697477072655,-0.09133138797273938,0.042635641038436575,0.18019627698582644,-0.010042993440124645,0.14074890621833105,0.05515413215029221,0.00031779753912979797,0.02325511155645405,-0.01772582485935395,0.01933096801950586,-0.020782178647079874,0.002704925757144358,-0.04234616014764955,-0.0009268373458479542,-3.4887851406928405e-05,-0.03741683103462563,-0.046877566772739486,-0.003285017768683049,0.05449174724293198,-0.07037669171710077,0.000732220864289812,-0.08008889766760016,-0.0468678637338541,-0.000618800357887174
Densidade de Telefonia Móvel,0.21811751926503758,0.06309127746690454,-0.009627630558715522,-0.06326483519207042,0.04499589980035162,-0.0434437620832926,0.09085795030090651,-0.048626803697538724,-0.11220541657278638,-0.053782836554291315,-0.08613796848755785,0.07056906315013366,0.009780492457421066,-0.02637432055465855,0.03772467495089852,0.02480465625229635,-0.1309520685615685,0.05259792548514575,0.043605228811131026,0.05996446741588958,-0.0497613174362858,-0.04457033612857242,0.07656051571657765,0.03443137977597266,-0.09819348914057852,0.003017028278265322,0.043111354620795586,0.018881218766880866,-0.09956187549702636,-0.0006190103892002724,-0.007803307678242555,-0.2295000966308712,-0.11452175195663801,-0.07699905638270155,-0.10681985311694828,0.13042964942004143,-0.13962121158623844,-0.029680269407888614,0.199668703193974,0.1189933062350747,-0.009519937322507162,0.059450255663029916,-0.079236339376104,-0.13851893343688132,0.16335462966411024,-0.19117333901290703,0.18487045585790257,-0.09742394090365764,0.036847528259018866,0.4338166585449295,-0.3207135846250445,0.08766606602188569,0.011320372118976444,-0.26253877125007063,-0.12120836686512448,0.08249199704701607,0.020610248080218857,0.17041870758756966,-0.026910069858758587,-0.05306816544393356,0.014495246110707419,-0.0008200432770866239,-0.06862988651084294,-0.0034180171747149324,-0.0020719534634366862,-0.0838777457941429,-0.10508598725458904,-0.007364062581244307,0.12215478427052279,-0.15776424925502155,0.0016414280371081016,-0.1795362144185716,-0.10506423583934094,-0.001387171967292905
